 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.423                  3.297                  0.677              
   950.000                  0.338                  3.122                  0.851              
   900.000                 -3.487                  2.301                  0.749              
   850.000                 -7.013                  1.573                  0.681              
   800.000                -10.585                  1.003                  0.579              
   750.000                -14.272                  0.576                  0.451              
   700.000                -18.261                  0.321                  0.351              
   650.000                -22.655                  0.155                  0.282              
   600.000                -27.475                  0.095                  0.238              
   550.000                -32.851                  0.043                  0.219              
   500.000                -38.797                  0.026                  0.251              
   450.000                -45.508                  0.026                  0.377              
   400.000                -52.926                  0.023                  0.562              
   350.000                -61.077                  0.016                  0.704              
   300.000                -69.878                  0.006                  0.904              
   250.000                -74.157                  0.003                  1.022              
   200.000                -72.093                  0.001                  0.291              
   150.000                -72.524                  0.001                  0.115              
   100.000                -70.925                  0.001                  0.059              
    80.000                -67.670                  0.001                  0.033              
    60.000                -60.155                  0.001                  0.011              
    40.000                -50.139                  0.001                  0.003              
    30.000                -42.113                  0.001                  0.001              
    25.000                -26.172                  0.001                  0.000              
