 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.967                  2.983                  0.632              
   950.000                 -1.130                  2.823                  0.806              
   900.000                 -4.916                  2.004                  0.728              
   850.000                 -8.471                  1.338                  0.636              
   800.000                -12.124                  0.849                  0.527              
   750.000                -15.915                  0.484                  0.389              
   700.000                -19.986                  0.234                  0.274              
   650.000                -24.400                  0.108                  0.203              
   600.000                -29.254                  0.055                  0.163              
   550.000                -34.643                  0.025                  0.128              
   500.000                -40.687                  0.019                  0.163              
   450.000                -47.353                  0.016                  0.270              
   400.000                -54.670                  0.014                  0.473              
   350.000                -62.758                  0.013                  0.924              
   300.000                -71.336                  0.004                  1.001              
   250.000                -74.973                  0.003                  1.003              
   200.000                -73.603                  0.001                  0.189              
   150.000                -74.158                  0.001                  0.155              
   100.000                -72.288                  0.001                  0.080              
    80.000                -68.812                  0.001                  0.040              
    60.000                -61.059                  0.001                  0.011              
    40.000                -50.766                  0.001                  0.002              
    30.000                -42.494                  0.001                  0.001              
    25.000                -26.078                  0.001                  0.000              
