  N levels =   24          CBMF=    21.598     SST=    6.45 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.967       2.982523     0.048    0.00       0.897
    950.0    -1.130       2.822850     0.051    0.00       1.427
    900.0    -4.916       2.003698     0.053    0.00       1.445
    850.0    -8.471       1.338199     0.056    0.00       1.514
    800.0   -12.124       0.848656     0.057    0.00       1.608
    750.0   -15.915       0.483727     0.059    0.00       1.590
    700.0   -19.986       0.233823     0.060    0.00       1.490
    650.0   -24.400       0.108403     0.061    0.00       1.347
    600.0   -29.254       0.054748     0.063    0.00       1.150
    550.0   -34.643       0.024665     0.066    0.00       0.746
    500.0   -40.687       0.019084     0.069    0.00       0.589
    450.0   -47.353       0.016129     0.073    0.00       0.534
    400.0   -54.670       0.013785     0.077    0.00       0.421
    350.0   -62.758       0.013317     0.085    0.00       0.396
    300.0   -71.336       0.004433     0.096    0.00       0.112
    250.0   -74.973       0.003050     0.117    0.00       0.040
    200.0   -73.603       0.001000     0.153    0.00       0.018
    150.0   -74.158       0.001000     0.202    0.00       0.003
    100.0   -72.288       0.001000     0.405    0.00      -0.000
     80.0   -68.812       0.001000     0.755    0.00      -0.005
     60.0   -61.059       0.001000     2.042    0.00      -0.014
     40.0   -50.766       0.001000     5.238    0.00      -0.027
     30.0   -42.494       0.001000     8.440    0.00      -0.038
     25.0   -26.078       0.001000    10.124    0.00      -0.060
