  N levels =   24          CBMF=    21.572     SST=    6.48 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.994       2.991498     0.048    0.00       1.033
    950.0    -1.103       2.831742     0.051    0.00       1.470
    900.0    -4.886       2.015357     0.053    0.00       1.506
    850.0    -8.438       1.346914     0.056    0.00       1.538
    800.0   -12.097       0.853690     0.057    0.00       1.612
    750.0   -15.895       0.457083     0.059    0.00       1.593
    700.0   -19.904       0.212169     0.060    0.00       1.503
    650.0   -24.306       0.111801     0.061    0.00       1.376
    600.0   -29.202       0.061799     0.063    0.00       1.201
    550.0   -34.609       0.025058     0.066    0.00       0.853
    500.0   -40.651       0.019504     0.069    0.00       0.729
    450.0   -47.318       0.016561     0.073    0.00       0.703
    400.0   -54.636       0.014154     0.077    0.00       0.610
    350.0   -62.723       0.013388     0.085    0.00       0.571
    300.0   -71.303       0.004472     0.096    0.00       0.269
    250.0   -74.967       0.003052     0.117    0.00       0.184
    200.0   -73.593       0.001000     0.153    0.00       0.103
    150.0   -74.147       0.001000     0.202    0.00       0.032
    100.0   -72.278       0.001000     0.405    0.00      -0.003
     80.0   -68.802       0.001000     0.755    0.00      -0.004
     60.0   -61.050       0.001000     2.042    0.00      -0.013
     40.0   -50.759       0.001000     5.238    0.00      -0.024
     30.0   -42.488       0.001000     8.440    0.00      -0.033
     25.0   -26.079       0.001000    10.124    0.00      -0.053
