  N levels =   24          CBMF=    16.663     SST=   10.78 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     7.755       4.308891     0.048    0.00       1.552
    950.0     3.662       4.145350     0.051    0.00       1.681
    900.0     0.188       3.055348     0.053    0.00       1.657
    850.0    -3.355       2.241100     0.056    0.00       1.565
    800.0    -6.719       1.487418     0.057    0.00       1.584
    750.0   -10.239       0.942317     0.059    0.00       1.572
    700.0   -14.066       0.562093     0.060    0.00       1.522
    650.0   -18.276       0.325066     0.061    0.00       1.438
    600.0   -23.010       0.187041     0.063    0.00       1.328
    550.0   -28.401       0.118936     0.066    0.00       1.216
    500.0   -34.542       0.090033     0.069    0.00       1.203
    450.0   -41.259       0.062084     0.073    0.00       1.281
    400.0   -48.566       0.032378     0.077    0.00       1.200
    350.0   -56.716       0.019875     0.085    0.00       1.030
    300.0   -65.763       0.009882     0.096    0.00       0.778
    250.0   -72.866       0.004226     0.117    0.00       0.491
    200.0   -69.724       0.001000     0.153    0.00       0.203
    150.0   -70.074       0.001000     0.202    0.00       0.037
    100.0   -68.708       0.001000     0.405    0.00      -0.022
     80.0   -65.688       0.001000     0.755    0.00      -0.037
     60.0   -58.450       0.001000     2.042    0.00      -0.074
     40.0   -48.813       0.001000     5.238    0.00      -0.122
     30.0   -41.270       0.001000     8.440    0.00      -0.159
     25.0   -26.393       0.001000    10.124    0.00      -0.233
