 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.980                  2.987                  0.620              
   950.000                 -1.118                  2.827                  0.795              
   900.000                 -4.903                  2.010                  0.723              
   850.000                 -8.457                  1.343                  0.624              
   800.000                -12.112                  0.853                  0.515              
   750.000                -15.909                  0.472                  0.375              
   700.000                -19.953                  0.223                  0.260              
   650.000                -24.355                  0.106                  0.192              
   600.000                -29.221                  0.058                  0.154              
   550.000                -34.628                  0.025                  0.114              
   500.000                -40.673                  0.020                  0.151              
   450.000                -47.339                  0.017                  0.247              
   400.000                -54.654                  0.014                  0.449              
   350.000                -62.738                  0.013                  0.985              
   300.000                -71.320                  0.004                  1.000              
   250.000                -74.973                  0.003                  1.000              
   200.000                -73.604                  0.001                  0.209              
   150.000                -74.163                  0.001                  0.173              
   100.000                -72.318                  0.001                  0.089              
    80.000                -68.844                  0.001                  0.044              
    60.000                -61.062                  0.001                  0.012              
    40.000                -50.762                  0.001                  0.002              
    30.000                -42.485                  0.001                  0.001              
    25.000                -26.049                  0.001                  0.000              
