 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.652                  3.355                  0.641              
   950.000                  0.565                  3.181                  0.809              
   900.000                 -3.272                  2.375                  0.743              
   850.000                 -6.831                  1.644                  0.664              
   800.000                -10.442                  1.039                  0.549              
   750.000                -14.126                  0.517                  0.399              
   700.000                -17.997                  0.234                  0.284              
   650.000                -22.351                  0.107                  0.210              
   600.000                -27.170                  0.066                  0.169              
   550.000                -32.569                  0.026                  0.148              
   500.000                -38.572                  0.018                  0.177              
   450.000                -45.205                  0.017                  0.313              
   400.000                -52.498                  0.015                  0.544              
   350.000                -60.651                  0.016                  0.745              
   300.000                -69.654                  0.006                  0.993              
   250.000                -74.266                  0.003                  1.003              
   200.000                -73.059                  0.001                  0.176              
   150.000                -74.095                  0.001                  0.149              
   100.000                -73.154                  0.001                  0.087              
    80.000                -70.568                  0.001                  0.049              
    60.000                -64.122                  0.001                  0.016              
    40.000                -55.472                  0.001                  0.004              
    30.000                -48.986                  0.001                  0.001              
    25.000                -37.492                  0.001                  0.000              
