 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  6.582                  3.974                  0.728              
   950.000                  2.497                  3.788                  0.907              
   900.000                 -1.107                  2.913                  0.772              
   850.000                 -4.477                  2.008                  0.721              
   800.000                 -7.929                  1.330                  0.641              
   750.000                -11.554                  0.839                  0.549              
   700.000                -15.474                  0.498                  0.474              
   650.000                -19.776                  0.276                  0.416              
   600.000                -24.586                  0.155                  0.370              
   550.000                -30.049                  0.098                  0.347              
   500.000                -36.194                  0.073                  0.362              
   450.000                -42.859                  0.051                  0.434              
   400.000                -50.126                  0.027                  0.514              
   350.000                -58.206                  0.017                  0.561              
   300.000                -67.142                  0.008                  0.665              
   250.000                -73.332                  0.004                  0.797              
   200.000                -70.293                  0.001                  0.451              
   150.000                -70.577                  0.001                  0.349              
   100.000                -69.170                  0.001                  0.167              
    80.000                -66.136                  0.001                  0.025              
    60.000                -58.922                  0.001                  0.008              
    40.000                -49.227                  0.001                  0.002              
    30.000                -41.551                  0.001                  0.001              
    25.000                -26.324                  0.001                  0.000              
