  N levels =   24          CBMF=    19.028     SST=   10.12 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     7.321       4.220281     0.048    0.00       1.175
    950.0     3.229       4.036759     0.051    0.00       1.454
    900.0    -0.423       3.227422     0.053    0.00       1.429
    850.0    -3.892       2.311400     0.056    0.00       1.469
    800.0    -7.401       1.463361     0.057    0.00       1.592
    750.0   -10.897       0.769737     0.059    0.00       1.597
    700.0   -14.680       0.365446     0.060    0.00       1.496
    650.0   -18.892       0.166062     0.061    0.00       1.330
    600.0   -23.585       0.076983     0.063    0.00       1.130
    550.0   -28.854       0.040261     0.066    0.00       0.935
    500.0   -34.765       0.025839     0.069    0.00       0.856
    450.0   -41.369       0.021236     0.073    0.00       0.882
    400.0   -48.727       0.021026     0.077    0.00       0.789
    350.0   -56.960       0.020727     0.085    0.00       0.620
    300.0   -66.097       0.009592     0.096    0.00       0.435
    250.0   -73.351       0.003918     0.117    0.00       0.130
    200.0   -71.017       0.001000     0.153    0.00       0.052
    150.0   -72.103       0.001000     0.202    0.00      -0.007
    100.0   -71.595       0.001000     0.405    0.00      -0.010
     80.0   -69.238       0.001000     0.755    0.00      -0.026
     60.0   -62.937       0.001000     2.042    0.00      -0.068
     40.0   -54.541       0.001000     5.238    0.00      -0.124
     30.0   -48.393       0.001000     8.440    0.00      -0.165
     25.0   -37.638       0.001000    10.124    0.00      -0.237
