 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 18.959                 10.471                  0.779              
   950.000                 14.781                 10.239                  0.964              
   900.000                 12.509                  7.723                  0.801              
   850.000                  9.609                  6.193                  0.753              
   800.000                  6.691                  4.849                  0.692              
   750.000                  3.618                  3.645                  0.639              
   700.000                  0.387                  2.777                  0.602              
   650.000                 -3.343                  1.963                  0.564              
   600.000                 -6.889                  1.272                  0.521              
   550.000                -11.023                  0.841                  0.488              
   500.000                -16.034                  0.602                  0.476              
   450.000                -22.097                  0.461                  0.473              
   400.000                -29.191                  0.326                  0.417              
   350.000                -37.273                  0.158                  0.387              
   300.000                -46.673                  0.080                  0.410              
   250.000                -57.576                  0.037                  0.650              
   200.000                -69.392                  0.006                  0.920              
   150.000                -68.711                  0.001                  0.551              
   100.000                -66.572                  0.001                  0.085              
    80.000                -63.394                  0.001                  0.036              
    60.000                -56.002                  0.001                  0.014              
    40.000                -46.418                  0.001                  0.005              
    30.000                -39.515                  0.001                  0.002              
    25.000                -26.778                  0.001                  0.001              
