  N levels =   24          CBMF=     9.723     SST=   27.18 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    24.533      15.348138     0.048    0.00       2.052
    950.0    20.302      15.081139     0.051    0.00       1.708
    900.0    18.546      11.878537     0.053    0.00       1.988
    850.0    15.970       9.994317     0.056    0.00       1.751
    800.0    13.477       8.187523     0.057    0.00       1.720
    750.0    10.909       6.765525     0.059    0.00       1.673
    700.0     7.975       5.605050     0.060    0.00       1.652
    650.0     4.693       4.612354     0.061    0.00       1.656
    600.0     0.973       3.758137     0.063    0.00       1.665
    550.0    -3.311       2.899238     0.066    0.00       1.686
    500.0    -7.508       2.068721     0.069    0.00       1.761
    450.0   -12.558       1.467208     0.073    0.00       1.931
    400.0   -18.492       0.766283     0.077    0.00       2.043
    350.0   -25.649       0.360573     0.085    0.00       2.089
    300.0   -34.420       0.182160     0.096    0.00       1.623
    250.0   -45.130       0.114353     0.117    0.00       1.540
    200.0   -58.238       0.041620     0.153    0.00       1.169
    150.0   -70.503       0.005884     0.202    0.00       0.400
    100.0   -69.475       0.001000     0.405    0.00      -0.107
     80.0   -66.311       0.001000     0.755    0.00      -0.137
     60.0   -59.239       0.001000     2.042    0.00      -0.278
     40.0   -49.197       0.001000     5.238    0.00      -0.479
     30.0   -41.251       0.001000     8.440    0.00      -0.638
     25.0   -26.746       0.001000    10.124    0.00      -0.928
