  N levels =   24          CBMF=    20.792     SST=    7.35 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.153       3.225263     0.048    0.00       1.034
    950.0     0.072       3.053307     0.051    0.00       1.403
    900.0    -3.745       2.251037     0.053    0.00       1.424
    850.0    -7.274       1.534739     0.056    0.00       1.505
    800.0   -10.896       0.986654     0.057    0.00       1.625
    750.0   -14.654       0.535644     0.059    0.00       1.588
    700.0   -18.596       0.254757     0.060    0.00       1.467
    650.0   -22.978       0.140523     0.061    0.00       1.301
    600.0   -27.850       0.063701     0.063    0.00       1.104
    550.0   -33.221       0.031432     0.066    0.00       0.850
    500.0   -39.272       0.023238     0.069    0.00       0.707
    450.0   -45.943       0.019721     0.073    0.00       0.683
    400.0   -53.217       0.015156     0.077    0.00       0.534
    350.0   -61.273       0.012893     0.085    0.00       0.463
    300.0   -70.183       0.005296     0.096    0.00       0.192
    250.0   -74.380       0.003345     0.117    0.00       0.074
    200.0   -72.660       0.001000     0.153    0.00       0.022
    150.0   -73.239       0.001000     0.202    0.00       0.001
    100.0   -71.600       0.001000     0.405    0.00      -0.008
     80.0   -68.234       0.001000     0.755    0.00      -0.025
     60.0   -60.555       0.001000     2.042    0.00      -0.063
     40.0   -50.385       0.001000     5.238    0.00      -0.114
     30.0   -42.250       0.001000     8.440    0.00      -0.155
     25.0   -26.138       0.001000    10.124    0.00      -0.235
