 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 17.893                  9.680                  0.785              
   950.000                 13.726                  9.452                  0.968              
   900.000                 11.326                  7.059                  0.820              
   850.000                  8.324                  5.605                  0.786              
   800.000                  5.268                  4.328                  0.737              
   750.000                  2.086                  3.292                  0.693              
   700.000                 -1.390                  2.366                  0.656              
   650.000                 -4.652                  1.541                  0.618              
   600.000                 -8.309                  0.967                  0.575              
   550.000                -12.590                  0.603                  0.542              
   500.000                -17.730                  0.393                  0.521              
   450.000                -23.888                  0.296                  0.506              
   400.000                -31.143                  0.241                  0.469              
   350.000                -39.438                  0.148                  0.433              
   300.000                -48.857                  0.074                  0.407              
   250.000                -59.761                  0.027                  0.518              
   200.000                -69.724                  0.005                  0.619              
   150.000                -67.756                  0.001                  0.589              
   100.000                -65.159                  0.001                  0.464              
    80.000                -61.907                  0.001                  0.041              
    60.000                -54.949                  0.001                  0.007              
    40.000                -45.928                  0.001                  0.002              
    30.000                -39.328                  0.001                  0.001              
    25.000                -26.876                  0.001                  0.000              
