  N levels =   24          CBMF=    11.258     SST=   20.67 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    17.893       9.680026     0.048    0.00       1.925
    950.0    13.726       9.451814     0.051    0.00       1.266
    900.0    11.326       7.058927     0.053    0.00       1.755
    850.0     8.324       5.605300     0.056    0.00       1.622
    800.0     5.268       4.327844     0.057    0.00       1.685
    750.0     2.086       3.292314     0.059    0.00       1.705
    700.0    -1.390       2.366103     0.060    0.00       1.728
    650.0    -4.652       1.541423     0.061    0.00       1.743
    600.0    -8.309       0.967105     0.063    0.00       1.750
    550.0   -12.590       0.602893     0.066    0.00       1.766
    500.0   -17.730       0.393251     0.069    0.00       1.840
    450.0   -23.888       0.295906     0.073    0.00       1.972
    400.0   -31.143       0.241024     0.077    0.00       2.062
    350.0   -39.438       0.148060     0.085    0.00       2.088
    300.0   -48.857       0.074064     0.096    0.00       1.903
    250.0   -59.761       0.027140     0.117    0.00       1.800
    200.0   -69.724       0.004899     0.153    0.00       1.305
    150.0   -67.756       0.001000     0.202    0.00       0.820
    100.0   -65.159       0.001000     0.405    0.00       0.178
     80.0   -61.907       0.001000     0.755    0.00      -0.055
     60.0   -54.949       0.001000     2.042    0.00      -0.091
     40.0   -45.928       0.001000     5.238    0.00      -0.136
     30.0   -39.328       0.001000     8.440    0.00      -0.169
     25.0   -26.876       0.001000    10.124    0.00      -0.231
