  N levels =   24          CBMF=    21.076     SST=    7.45 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.258       3.258123     0.048    0.00       0.951
    950.0     0.174       3.085995     0.051    0.00       1.362
    900.0    -3.659       2.279338     0.053    0.00       1.390
    850.0    -7.213       1.565248     0.056    0.00       1.480
    800.0   -10.826       0.988468     0.057    0.00       1.590
    750.0   -14.527       0.505423     0.059    0.00       1.545
    700.0   -18.447       0.275491     0.060    0.00       1.450
    650.0   -22.888       0.121477     0.061    0.00       1.278
    600.0   -27.704       0.058819     0.063    0.00       1.101
    550.0   -33.084       0.027651     0.066    0.00       0.782
    500.0   -39.105       0.020420     0.069    0.00       0.610
    450.0   -45.735       0.017351     0.073    0.00       0.585
    400.0   -53.001       0.013759     0.077    0.00       0.426
    350.0   -61.099       0.013321     0.085    0.00       0.417
    300.0   -70.083       0.005361     0.096    0.00       0.161
    250.0   -74.474       0.003297     0.117    0.00       0.104
    200.0   -73.168       0.001000     0.153    0.00       0.000
    150.0   -74.127       0.001000     0.202    0.00       0.010
    100.0   -72.846       0.001000     0.405    0.00      -0.003
     80.0   -69.676       0.001000     0.755    0.00      -0.035
     60.0   -61.713       0.001000     2.042    0.00      -0.114
     40.0   -51.006       0.001000     5.238    0.00      -0.221
     30.0   -42.519       0.001000     8.440    0.00      -0.306
     25.0   -26.005       0.001000    10.124    0.00      -0.471
