 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.076                  3.013                  0.684              
   950.000                 -1.021                  2.854                  0.859              
   900.000                 -4.793                  2.032                  0.760              
   850.000                 -8.342                  1.357                  0.690              
   800.000                -11.997                  0.857                  0.598              
   750.000                -15.793                  0.453                  0.488              
   700.000                -19.773                  0.223                  0.397              
   650.000                -24.204                  0.122                  0.335              
   600.000                -29.112                  0.067                  0.295              
   550.000                -34.509                  0.026                  0.264              
   500.000                -40.540                  0.020                  0.280              
   450.000                -47.206                  0.017                  0.359              
   400.000                -54.521                  0.014                  0.498              
   350.000                -62.610                  0.014                  0.738              
   300.000                -71.208                  0.005                  0.806              
   250.000                -74.926                  0.003                  0.855              
   200.000                -73.531                  0.001                  0.297              
   150.000                -74.074                  0.001                  0.262              
   100.000                -72.230                  0.001                  0.193              
    80.000                -68.765                  0.001                  0.034              
    60.000                -61.018                  0.001                  0.008              
    40.000                -50.734                  0.001                  0.002              
    30.000                -42.472                  0.001                  0.001              
    25.000                -26.083                  0.001                  0.000              
