  N levels =   24          CBMF=    21.395     SST=    6.54 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.076       3.012799     0.048    0.00       1.262
    950.0    -1.021       2.853824     0.051    0.00       1.366
    900.0    -4.793       2.032401     0.053    0.00       1.536
    850.0    -8.342       1.356510     0.056    0.00       1.544
    800.0   -11.997       0.857131     0.057    0.00       1.634
    750.0   -15.793       0.452553     0.059    0.00       1.632
    700.0   -19.773       0.223492     0.060    0.00       1.570
    650.0   -24.204       0.121778     0.061    0.00       1.471
    600.0   -29.112       0.067379     0.063    0.00       1.341
    550.0   -34.509       0.026021     0.066    0.00       1.103
    500.0   -40.540       0.019865     0.069    0.00       1.015
    450.0   -47.206       0.016921     0.073    0.00       1.024
    400.0   -54.521       0.014427     0.077    0.00       0.966
    350.0   -62.610       0.013573     0.085    0.00       0.949
    300.0   -71.208       0.004537     0.096    0.00       0.692
    250.0   -74.926       0.003072     0.117    0.00       0.597
    200.0   -73.531       0.001000     0.153    0.00       0.408
    150.0   -74.074       0.001000     0.202    0.00       0.287
    100.0   -72.230       0.001000     0.405    0.00       0.087
     80.0   -68.765       0.001000     0.755    0.00      -0.004
     60.0   -61.018       0.001000     2.042    0.00      -0.017
     40.0   -50.734       0.001000     5.238    0.00      -0.032
     30.0   -42.472       0.001000     8.440    0.00      -0.044
     25.0   -26.083       0.001000    10.124    0.00      -0.068
