  N levels =   24          CBMF=    11.110     SST=   21.17 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    18.396      10.049103     0.048    0.00       1.957
    950.0    14.223       9.818244     0.051    0.00       1.575
    900.0    11.882       7.366644     0.053    0.00       1.879
    850.0     8.909       5.877984     0.056    0.00       1.688
    800.0     5.884       4.533422     0.057    0.00       1.678
    750.0     2.743       3.508345     0.059    0.00       1.647
    700.0    -0.796       2.573542     0.060    0.00       1.642
    650.0    -4.043       1.693988     0.061    0.00       1.644
    600.0    -7.639       1.061892     0.063    0.00       1.659
    550.0   -11.803       0.654078     0.066    0.00       1.687
    500.0   -16.792       0.434353     0.069    0.00       1.770
    450.0   -22.912       0.412795     0.073    0.00       1.890
    400.0   -30.230       0.276188     0.077    0.00       1.909
    350.0   -38.439       0.139349     0.085    0.00       1.976
    300.0   -47.741       0.062662     0.096    0.00       1.700
    250.0   -58.763       0.031237     0.117    0.00       1.434
    200.0   -69.382       0.005437     0.153    0.00       0.985
    150.0   -67.997       0.001000     0.202    0.00       0.491
    100.0   -65.501       0.001000     0.405    0.00      -0.008
     80.0   -62.185       0.001000     0.755    0.00      -0.073
     60.0   -55.081       0.001000     2.042    0.00      -0.121
     40.0   -45.956       0.001000     5.238    0.00      -0.181
     30.0   -39.333       0.001000     8.440    0.00      -0.226
     25.0   -26.875       0.001000    10.124    0.00      -0.308
