 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.962                  2.983                  0.629              
   950.000                 -1.135                  2.823                  0.803              
   900.000                 -4.921                  2.008                  0.727              
   850.000                 -8.476                  1.343                  0.635              
   800.000                -12.135                  0.851                  0.525              
   750.000                -15.933                  0.458                  0.385              
   700.000                -19.951                  0.214                  0.270              
   650.000                -24.354                  0.110                  0.200              
   600.000                -29.243                  0.061                  0.161              
   550.000                -34.647                  0.025                  0.126              
   500.000                -40.686                  0.019                  0.163              
   450.000                -47.351                  0.016                  0.271              
   400.000                -54.668                  0.014                  0.476              
   350.000                -62.753                  0.013                  0.938              
   300.000                -71.338                  0.004                  1.005              
   250.000                -74.972                  0.003                  1.001              
   200.000                -73.602                  0.001                  0.192              
   150.000                -74.157                  0.001                  0.155              
   100.000                -72.287                  0.001                  0.081              
    80.000                -68.811                  0.001                  0.041              
    60.000                -61.059                  0.001                  0.011              
    40.000                -50.767                  0.001                  0.002              
    30.000                -42.494                  0.001                  0.001              
    25.000                -26.078                  0.001                  0.000              
