  N levels =   24          CBMF=    21.623     SST=    6.45 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.962       2.982979     0.048    0.00       0.874
    950.0    -1.135       2.823129     0.051    0.00       1.416
    900.0    -4.921       2.008263     0.053    0.00       1.438
    850.0    -8.476       1.342702     0.056    0.00       1.512
    800.0   -12.135       0.851497     0.057    0.00       1.609
    750.0   -15.933       0.458001     0.059    0.00       1.588
    700.0   -19.951       0.213579     0.060    0.00       1.486
    650.0   -24.354       0.110086     0.061    0.00       1.340
    600.0   -29.243       0.060799     0.063    0.00       1.141
    550.0   -34.647       0.024787     0.066    0.00       0.730
    500.0   -40.686       0.019116     0.069    0.00       0.574
    450.0   -47.351       0.016163     0.073    0.00       0.515
    400.0   -54.668       0.013834     0.077    0.00       0.402
    350.0   -62.753       0.012985     0.085    0.00       0.372
    300.0   -71.338       0.004448     0.096    0.00       0.092
    250.0   -74.972       0.003050     0.117    0.00       0.029
    200.0   -73.602       0.001000     0.153    0.00       0.015
    150.0   -74.157       0.001000     0.202    0.00       0.002
    100.0   -72.287       0.001000     0.405    0.00      -0.000
     80.0   -68.811       0.001000     0.755    0.00      -0.005
     60.0   -61.059       0.001000     2.042    0.00      -0.014
     40.0   -50.767       0.001000     5.238    0.00      -0.027
     30.0   -42.494       0.001000     8.440    0.00      -0.037
     25.0   -26.078       0.001000    10.124    0.00      -0.060
