 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  6.627                  3.996                  0.681              
   950.000                  2.542                  3.812                  0.855              
   900.000                 -1.052                  2.945                  0.739              
   850.000                 -4.425                  2.038                  0.684              
   800.000                 -7.897                  1.356                  0.583              
   750.000                -11.545                  0.853                  0.454              
   700.000                -15.467                  0.475                  0.348              
   650.000                -19.737                  0.254                  0.274              
   600.000                -24.586                  0.143                  0.234              
   550.000                -30.071                  0.089                  0.228              
   500.000                -36.175                  0.061                  0.278              
   450.000                -42.774                  0.040                  0.436              
   400.000                -50.014                  0.023                  0.639              
   350.000                -58.099                  0.016                  0.782              
   300.000                -67.061                  0.008                  1.028              
   250.000                -73.495                  0.004                  1.010              
   200.000                -70.797                  0.001                  0.160              
   150.000                -71.500                  0.001                  0.115              
   100.000                -70.247                  0.001                  0.074              
    80.000                -67.081                  0.001                  0.044              
    60.000                -59.490                  0.001                  0.015              
    40.000                -49.521                  0.001                  0.004              
    30.000                -41.692                  0.001                  0.002              
    25.000                -26.275                  0.001                  0.000              
