  N levels =   24          CBMF=    21.532     SST=    6.48 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.999       2.992244     0.048    0.00       1.072
    950.0    -1.098       2.832656     0.051    0.00       1.461
    900.0    -4.882       2.009939     0.053    0.00       1.519
    850.0    -8.439       1.343226     0.056    0.00       1.545
    800.0   -12.096       0.844596     0.057    0.00       1.620
    750.0   -15.866       0.456387     0.059    0.00       1.602
    700.0   -19.879       0.240980     0.060    0.00       1.516
    650.0   -24.350       0.125639     0.061    0.00       1.395
    600.0   -29.242       0.060973     0.063    0.00       1.226
    550.0   -34.617       0.025310     0.066    0.00       0.893
    500.0   -40.656       0.019601     0.069    0.00       0.778
    450.0   -47.321       0.016620     0.073    0.00       0.757
    400.0   -54.635       0.014171     0.077    0.00       0.674
    350.0   -62.721       0.013386     0.085    0.00       0.639
    300.0   -71.301       0.004475     0.096    0.00       0.347
    250.0   -74.966       0.003053     0.117    0.00       0.250
    200.0   -73.592       0.001000     0.153    0.00       0.150
    150.0   -74.146       0.001000     0.202    0.00       0.075
    100.0   -72.277       0.001000     0.405    0.00       0.004
     80.0   -68.801       0.001000     0.755    0.00      -0.004
     60.0   -61.049       0.001000     2.042    0.00      -0.013
     40.0   -50.758       0.001000     5.238    0.00      -0.024
     30.0   -42.488       0.001000     8.440    0.00      -0.033
     25.0   -26.080       0.001000    10.124    0.00      -0.053
