  N levels =   24          CBMF=    12.169     SST=   17.59 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    14.921       7.556359     0.048    0.00       1.216
    950.0    10.776       7.351164     0.051    0.00       1.247
    900.0     7.931       5.409781     0.053    0.00       1.213
    850.0     4.670       4.128139     0.056    0.00       1.166
    800.0     1.383       3.059033     0.057    0.00       1.251
    750.0    -2.069       2.093172     0.059    0.00       1.383
    700.0    -5.209       1.268271     0.060    0.00       1.499
    650.0    -8.730       0.758911     0.061    0.00       1.481
    600.0   -12.797       0.458968     0.063    0.00       1.357
    550.0   -17.624       0.292436     0.066    0.00       1.172
    500.0   -23.317       0.195408     0.069    0.00       1.001
    450.0   -29.840       0.125587     0.073    0.00       0.929
    400.0   -37.134       0.075312     0.077    0.00       0.895
    350.0   -45.361       0.046861     0.085    0.00       0.769
    300.0   -54.724       0.025489     0.096    0.00       0.604
    250.0   -65.456       0.012900     0.117    0.00       0.304
    200.0   -63.700       0.001004     0.153    0.00      -0.010
    150.0   -65.498       0.001000     0.202    0.00      -0.077
    100.0   -67.201       0.001000     0.405    0.00      -0.059
     80.0   -67.561       0.001000     0.755    0.00      -0.056
     60.0   -66.071       0.001000     2.042    0.00      -0.071
     40.0   -65.233       0.001000     5.238    0.00      -0.079
     30.0   -67.813       0.001000     8.440    0.00      -0.053
     25.0   -77.272       0.001000    10.124    0.00       0.041
