  N levels =   24          CBMF=    15.690     SST=   13.52 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    10.652       5.417645     0.048    0.00       1.536
    950.0     6.537       5.234369     0.051    0.00       1.693
    900.0     3.195       3.899758     0.053    0.00       1.618
    850.0    -0.380       3.008421     0.056    0.00       1.521
    800.0    -3.602       1.963288     0.057    0.00       1.557
    750.0    -6.769       1.153091     0.059    0.00       1.578
    700.0   -10.262       0.678338     0.060    0.00       1.555
    650.0   -14.200       0.427720     0.061    0.00       1.454
    600.0   -18.765       0.257646     0.063    0.00       1.303
    550.0   -24.056       0.204812     0.066    0.00       1.141
    500.0   -30.181       0.173162     0.069    0.00       1.086
    450.0   -36.933       0.124999     0.073    0.00       1.165
    400.0   -44.342       0.093144     0.077    0.00       1.117
    350.0   -52.606       0.048678     0.085    0.00       0.995
    300.0   -61.873       0.016765     0.096    0.00       0.741
    250.0   -71.026       0.005579     0.117    0.00       0.440
    200.0   -68.931       0.001000     0.153    0.00       0.115
    150.0   -69.955       0.001000     0.202    0.00       0.007
    100.0   -69.212       0.001000     0.405    0.00      -0.039
     80.0   -66.361       0.001000     0.755    0.00      -0.068
     60.0   -58.686       0.001000     2.042    0.00      -0.145
     40.0   -48.600       0.001000     5.238    0.00      -0.246
     30.0   -40.982       0.001000     8.440    0.00      -0.322
     25.0   -26.415       0.001000    10.124    0.00      -0.467
