  N levels =   24          CBMF=    17.988     SST=   10.00 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     7.174       4.157087     0.048    0.00       1.005
    950.0     3.086       3.968375     0.051    0.00       1.306
    900.0    -0.498       3.090652     0.053    0.00       1.322
    850.0    -3.859       2.146485     0.056    0.00       1.377
    800.0    -7.283       1.423900     0.057    0.00       1.498
    750.0   -10.879       0.895046     0.059    0.00       1.467
    700.0   -14.751       0.507992     0.060    0.00       1.349
    650.0   -18.959       0.275299     0.061    0.00       1.206
    600.0   -23.725       0.159875     0.063    0.00       1.033
    550.0   -29.165       0.102564     0.066    0.00       0.841
    500.0   -35.320       0.080966     0.069    0.00       0.758
    450.0   -42.042       0.058117     0.073    0.00       0.746
    400.0   -49.362       0.031138     0.077    0.00       0.601
    350.0   -57.477       0.017539     0.085    0.00       0.546
    300.0   -66.485       0.008897     0.096    0.00       0.322
    250.0   -73.078       0.004090     0.117    0.00       0.212
    200.0   -72.336       0.001000     0.153    0.00       0.002
    150.0   -73.882       0.001000     0.202    0.00       0.015
    100.0   -73.858       0.001000     0.405    0.00       0.014
     80.0   -72.279       0.001000     0.755    0.00      -0.018
     60.0   -66.428       0.001000     2.042    0.00      -0.134
     40.0   -57.406       0.001000     5.238    0.00      -0.315
     30.0   -50.125       0.001000     8.440    0.00      -0.461
     25.0   -37.316       0.001000    10.124    0.00      -0.717
