 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 13.236                  6.673                  0.710              
   950.000                  9.106                  6.470                  0.889              
   900.000                  6.059                  4.761                  0.741              
   850.000                  2.644                  3.637                  0.684              
   800.000                 -0.756                  2.612                  0.607              
   750.000                 -3.764                  1.584                  0.519              
   700.000                 -7.094                  0.916                  0.412              
   650.000                -10.794                  0.507                  0.336              
   600.000                -15.049                  0.284                  0.294              
   550.000                -20.040                  0.178                  0.293              
   500.000                -25.866                  0.134                  0.338              
   450.000                -32.531                  0.120                  0.458              
   400.000                -40.021                  0.109                  0.665              
   350.000                -48.324                  0.055                  0.938              
   300.000                -57.697                  0.020                  1.019              
   250.000                -68.320                  0.008                  1.003              
   200.000                -67.968                  0.001                  0.213              
   150.000                -70.715                  0.001                  0.120              
   100.000                -71.897                  0.001                  0.092              
    80.000                -71.353                  0.001                  0.072              
    60.000                -67.610                  0.001                  0.038              
    40.000                -62.264                  0.001                  0.015              
    30.000                -59.519                  0.001                  0.008              
    25.000                -57.807                  0.001                  0.005              
