  N levels =   24          CBMF=    20.987     SST=    7.77 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.627       3.349773     0.048    0.00       0.971
    950.0     0.540       3.175525     0.051    0.00       1.369
    900.0    -3.290       2.368792     0.053    0.00       1.402
    850.0    -6.836       1.627326     0.056    0.00       1.506
    800.0   -10.437       1.022631     0.057    0.00       1.639
    750.0   -14.115       0.518784     0.059    0.00       1.611
    700.0   -18.011       0.267910     0.060    0.00       1.508
    650.0   -22.430       0.120047     0.061    0.00       1.339
    600.0   -27.238       0.054529     0.063    0.00       1.134
    550.0   -32.618       0.026475     0.066    0.00       0.817
    500.0   -38.650       0.019232     0.069    0.00       0.635
    450.0   -45.289       0.016505     0.073    0.00       0.624
    400.0   -52.570       0.012407     0.077    0.00       0.483
    350.0   -60.666       0.010712     0.085    0.00       0.429
    300.0   -69.698       0.005633     0.096    0.00       0.152
    250.0   -74.286       0.003393     0.117    0.00       0.034
    200.0   -73.099       0.001000     0.153    0.00       0.015
    150.0   -74.132       0.001000     0.202    0.00       0.001
    100.0   -73.181       0.001000     0.405    0.00       0.000
     80.0   -70.588       0.001000     0.755    0.00      -0.003
     60.0   -64.139       0.001000     2.042    0.00      -0.011
     40.0   -55.484       0.001000     5.238    0.00      -0.022
     30.0   -48.993       0.001000     8.440    0.00      -0.030
     25.0   -37.490       0.001000    10.124    0.00      -0.046
