 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.627                  3.350                  0.635              
   950.000                  0.540                  3.176                  0.802              
   900.000                 -3.290                  2.369                  0.741              
   850.000                 -6.836                  1.627                  0.661              
   800.000                -10.437                  1.023                  0.545              
   750.000                -14.115                  0.519                  0.390              
   700.000                -18.011                  0.268                  0.274              
   650.000                -22.430                  0.120                  0.201              
   600.000                -27.238                  0.055                  0.162              
   550.000                -32.618                  0.026                  0.139              
   500.000                -38.650                  0.019                  0.167              
   450.000                -45.289                  0.017                  0.297              
   400.000                -52.570                  0.012                  0.522              
   350.000                -60.666                  0.011                  0.761              
   300.000                -69.698                  0.006                  1.000              
   250.000                -74.286                  0.003                  1.001              
   200.000                -73.099                  0.001                  0.178              
   150.000                -74.132                  0.001                  0.150              
   100.000                -73.181                  0.001                  0.090              
    80.000                -70.588                  0.001                  0.051              
    60.000                -64.139                  0.001                  0.016              
    40.000                -55.484                  0.001                  0.004              
    30.000                -48.993                  0.001                  0.001              
    25.000                -37.490                  0.001                  0.000              
