 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.161                  3.034                  0.686              
   950.000                 -0.937                  2.875                  0.861              
   900.000                 -4.704                  2.051                  0.760              
   850.000                 -8.244                  1.368                  0.692              
   800.000                -11.885                  0.869                  0.600              
   750.000                -15.690                  0.491                  0.489              
   700.000                -19.734                  0.231                  0.399              
   650.000                -24.120                  0.109                  0.336              
   600.000                -28.980                  0.062                  0.294              
   550.000                -34.379                  0.026                  0.264              
   500.000                -40.415                  0.020                  0.281              
   450.000                -47.083                  0.017                  0.362              
   400.000                -54.402                  0.014                  0.495              
   350.000                -62.496                  0.013                  0.713              
   300.000                -71.104                  0.005                  0.799              
   250.000                -74.852                  0.003                  0.851              
   200.000                -73.316                  0.001                  0.317              
   150.000                -73.833                  0.001                  0.269              
   100.000                -72.038                  0.001                  0.164              
    80.000                -68.631                  0.001                  0.028              
    60.000                -60.925                  0.001                  0.008              
    40.000                -50.681                  0.001                  0.002              
    30.000                -42.442                  0.001                  0.001              
    25.000                -26.091                  0.001                  0.000              
