 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  8.241                  4.500                  0.664              
   950.000                  4.146                  4.335                  0.837              
   900.000                  0.706                  3.205                  0.740              
   850.000                 -2.870                  2.403                  0.721              
   800.000                 -6.263                  1.602                  0.613              
   750.000                 -9.782                  0.949                  0.487              
   700.000                -13.497                  0.522                  0.399              
   650.000                -17.718                  0.288                  0.358              
   600.000                -22.507                  0.162                  0.355              
   550.000                -27.925                  0.096                  0.380              
   500.000                -33.946                  0.059                  0.467              
   450.000                -40.530                  0.035                  0.673              
   400.000                -47.800                  0.021                  0.964              
   350.000                -55.971                  0.016                  1.057              
   300.000                -65.102                  0.011                  1.025              
   250.000                -72.684                  0.004                  0.997              
   200.000                -71.505                  0.001                  0.228              
   150.000                -73.411                  0.001                  0.154              
   100.000                -73.536                  0.001                  0.107              
    80.000                -71.949                  0.001                  0.077              
    60.000                -66.069                  0.001                  0.036              
    40.000                -57.077                  0.001                  0.012              
    30.000                -49.892                  0.001                  0.005              
    25.000                -37.370                  0.001                  0.002              
