 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.624                  3.358                  0.642              
   950.000                  0.538                  3.183                  0.811              
   900.000                 -3.291                  2.367                  0.749              
   850.000                 -6.839                  1.637                  0.684              
   800.000                -10.425                  1.034                  0.568              
   750.000                -14.073                  0.527                  0.426              
   700.000                -17.946                  0.293                  0.320              
   650.000                -22.372                  0.136                  0.260              
   600.000                -27.148                  0.085                  0.233              
   550.000                -32.521                  0.045                  0.232              
   500.000                -38.492                  0.023                  0.285              
   450.000                -45.158                  0.025                  0.466              
   400.000                -52.567                  0.026                  0.750              
   350.000                -60.813                  0.017                  0.857              
   300.000                -69.648                  0.006                  1.008              
   250.000                -74.262                  0.003                  0.999              
   200.000                -72.595                  0.001                  0.192              
   150.000                -73.330                  0.001                  0.154              
   100.000                -71.786                  0.001                  0.092              
    80.000                -68.431                  0.001                  0.054              
    60.000                -60.619                  0.001                  0.018              
    40.000                -50.340                  0.001                  0.005              
    30.000                -42.198                  0.001                  0.002              
    25.000                -26.116                  0.001                  0.000              
