 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.965                  2.984                  0.659              
   950.000                 -1.133                  2.824                  0.835              
   900.000                 -4.919                  2.009                  0.743              
   850.000                 -8.473                  1.343                  0.661              
   800.000                -12.133                  0.852                  0.561              
   750.000                -15.931                  0.457                  0.437              
   700.000                -19.945                  0.212                  0.336              
   650.000                -24.348                  0.111                  0.271              
   600.000                -29.240                  0.061                  0.230              
   550.000                -34.643                  0.025                  0.195              
   500.000                -40.682                  0.019                  0.220              
   450.000                -47.348                  0.016                  0.307              
   400.000                -54.665                  0.014                  0.465              
   350.000                -62.750                  0.013                  0.821              
   300.000                -71.335                  0.004                  0.880              
   250.000                -74.971                  0.003                  0.916              
   200.000                -73.600                  0.001                  0.279              
   150.000                -74.156                  0.001                  0.232              
   100.000                -72.286                  0.001                  0.122              
    80.000                -68.810                  0.001                  0.033              
    60.000                -61.058                  0.001                  0.009              
    40.000                -50.766                  0.001                  0.002              
    30.000                -42.493                  0.001                  0.001              
    25.000                -26.078                  0.001                  0.000              
