 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 15.947                  8.309                  0.752              
   950.000                 11.795                  8.090                  0.936              
   900.000                  9.125                  5.987                  0.765              
   850.000                  5.950                  4.700                  0.707              
   800.000                  2.713                  3.632                  0.641              
   750.000                 -0.712                  2.606                  0.576              
   700.000                 -3.730                  1.647                  0.519              
   650.000                 -7.134                  1.026                  0.455              
   600.000                -11.058                  0.649                  0.385              
   550.000                -15.735                  0.439                  0.347              
   500.000                -21.287                  0.306                  0.363              
   450.000                -27.649                  0.191                  0.435              
   400.000                -34.920                  0.128                  0.526              
   350.000                -43.257                  0.108                  0.669              
   300.000                -52.735                  0.055                  0.883              
   250.000                -63.550                  0.016                  1.113              
   200.000                -68.817                  0.002                  0.421              
   150.000                -69.731                  0.001                  0.184              
   100.000                -70.262                  0.001                  0.081              
    80.000                -68.497                  0.001                  0.058              
    60.000                -61.459                  0.001                  0.026              
    40.000                -50.990                  0.001                  0.009              
    30.000                -42.449                  0.001                  0.004              
    25.000                -26.479                  0.001                  0.001              
