  N levels =   24          CBMF=    17.053     SST=   11.76 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     8.855       4.671755     0.048    0.00       1.010
    950.0     4.751       4.512497     0.051    0.00       1.288
    900.0     1.241       3.446981     0.053    0.00       1.302
    850.0    -2.414       2.635895     0.056    0.00       1.408
    800.0    -5.815       1.655616     0.057    0.00       1.583
    750.0    -9.184       0.880354     0.059    0.00       1.611
    700.0   -12.913       0.439880     0.060    0.00       1.517
    650.0   -17.023       0.204758     0.061    0.00       1.349
    600.0   -21.610       0.093276     0.063    0.00       1.142
    550.0   -26.791       0.046114     0.066    0.00       0.900
    500.0   -32.669       0.028177     0.069    0.00       0.766
    450.0   -39.294       0.022716     0.073    0.00       0.750
    400.0   -46.702       0.025108     0.077    0.00       0.674
    350.0   -54.985       0.028134     0.085    0.00       0.515
    300.0   -64.244       0.012493     0.096    0.00       0.336
    250.0   -72.648       0.004361     0.117    0.00       0.019
    200.0   -70.254       0.001000     0.153    0.00       0.011
    150.0   -71.468       0.001000     0.202    0.00      -0.003
    100.0   -71.990       0.001000     0.405    0.00      -0.002
     80.0   -71.139       0.001000     0.755    0.00      -0.003
     60.0   -67.365       0.001000     2.042    0.00      -0.009
     40.0   -62.259       0.001000     5.238    0.00      -0.018
     30.0   -59.677       0.001000     8.440    0.00      -0.022
     25.0   -57.846       0.001000    10.124    0.00      -0.027
