 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  8.855                  4.672                  0.659              
   950.000                  4.751                  4.512                  0.828              
   900.000                  1.241                  3.447                  0.733              
   850.000                 -2.414                  2.636                  0.693              
   800.000                 -5.815                  1.656                  0.567              
   750.000                 -9.184                  0.880                  0.410              
   700.000                -12.913                  0.440                  0.291              
   650.000                -17.023                  0.205                  0.215              
   600.000                -21.610                  0.093                  0.175              
   550.000                -26.791                  0.046                  0.161              
   500.000                -32.669                  0.028                  0.196              
   450.000                -39.294                  0.023                  0.340              
   400.000                -46.702                  0.025                  0.595              
   350.000                -54.985                  0.028                  0.660              
   300.000                -64.244                  0.012                  0.986              
   250.000                -72.648                  0.004                  0.999              
   200.000                -70.254                  0.001                  0.125              
   150.000                -71.468                  0.001                  0.108              
   100.000                -71.990                  0.001                  0.080              
    80.000                -71.139                  0.001                  0.057              
    60.000                -67.365                  0.001                  0.025              
    40.000                -62.259                  0.001                  0.009              
    30.000                -59.677                  0.001                  0.005              
    25.000                -57.846                  0.001                  0.003              
