  N levels =   24          CBMF=    20.425     SST=    8.79 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     5.762       3.697336     0.048    0.00       1.288
    950.0     1.673       3.517135     0.051    0.00       1.541
    900.0    -2.101       2.665331     0.053    0.00       1.520
    850.0    -5.637       1.886426     0.056    0.00       1.522
    800.0    -9.146       1.198262     0.057    0.00       1.607
    750.0   -12.707       0.622366     0.059    0.00       1.600
    700.0   -16.507       0.332957     0.060    0.00       1.515
    650.0   -20.848       0.221413     0.061    0.00       1.380
    600.0   -25.680       0.107591     0.063    0.00       1.197
    550.0   -30.925       0.065499     0.066    0.00       1.005
    500.0   -36.892       0.045234     0.069    0.00       0.910
    450.0   -43.633       0.069000     0.073    0.00       0.926
    400.0   -51.092       0.087146     0.077    0.00       0.828
    350.0   -59.267       0.018534     0.085    0.00       0.703
    300.0   -68.062       0.007225     0.096    0.00       0.454
    250.0   -73.760       0.003682     0.117    0.00       0.198
    200.0   -71.211       0.001000     0.153    0.00       0.065
    150.0   -71.689       0.001000     0.202    0.00       0.007
    100.0   -70.259       0.001000     0.405    0.00      -0.015
     80.0   -67.084       0.001000     0.755    0.00      -0.030
     60.0   -59.610       0.001000     2.042    0.00      -0.068
     40.0   -49.688       0.001000     5.238    0.00      -0.117
     30.0   -41.818       0.001000     8.440    0.00      -0.157
     25.0   -26.244       0.001000    10.124    0.00      -0.235
