 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  8.390                  4.556                  0.728              
   950.000                  4.291                  4.397                  0.909              
   900.000                  0.810                  3.326                  0.759              
   850.000                 -2.827                  2.534                  0.705              
   800.000                 -6.239                  1.615                  0.622              
   750.000                 -9.639                  0.889                  0.526              
   700.000                -13.404                  0.463                  0.447              
   650.000                -17.580                  0.228                  0.386              
   600.000                -22.235                  0.110                  0.341              
   550.000                -27.449                  0.056                  0.320              
   500.000                -33.308                  0.033                  0.341              
   450.000                -39.885                  0.025                  0.418              
   400.000                -47.244                  0.022                  0.498              
   350.000                -55.483                  0.023                  0.560              
   300.000                -64.685                  0.012                  0.697              
   250.000                -72.540                  0.004                  0.894              
   200.000                -69.333                  0.001                  0.567              
   150.000                -69.650                  0.001                  0.228              
   100.000                -68.289                  0.001                  0.050              
    80.000                -65.293                  0.001                  0.029              
    60.000                -58.123                  0.001                  0.010              
    40.000                -48.561                  0.001                  0.003              
    30.000                -41.119                  0.001                  0.001              
    25.000                -26.430                  0.001                  0.000              
