  N levels =   24          CBMF=    17.156     SST=   11.37 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     8.390       4.556394     0.048    0.00       1.614
    950.0     4.291       4.396658     0.051    0.00       1.701
    900.0     0.810       3.325677     0.053    0.00       1.693
    850.0    -2.827       2.533962     0.056    0.00       1.580
    800.0    -6.239       1.615368     0.057    0.00       1.592
    750.0    -9.639       0.889467     0.059    0.00       1.579
    700.0   -13.404       0.463362     0.060    0.00       1.536
    650.0   -17.580       0.228246     0.061    0.00       1.461
    600.0   -22.235       0.110068     0.063    0.00       1.362
    550.0   -27.449       0.055951     0.066    0.00       1.263
    500.0   -33.308       0.033168     0.069    0.00       1.260
    450.0   -39.885       0.024847     0.073    0.00       1.352
    400.0   -47.244       0.022370     0.077    0.00       1.321
    350.0   -55.483       0.023030     0.085    0.00       1.120
    300.0   -64.685       0.011736     0.096    0.00       0.868
    250.0   -72.540       0.004441     0.117    0.00       0.583
    200.0   -69.333       0.001000     0.153    0.00       0.257
    150.0   -69.650       0.001000     0.202    0.00       0.052
    100.0   -68.289       0.001000     0.405    0.00      -0.024
     80.0   -65.293       0.001000     0.755    0.00      -0.039
     60.0   -58.123       0.001000     2.042    0.00      -0.075
     40.0   -48.561       0.001000     5.238    0.00      -0.123
     30.0   -41.119       0.001000     8.440    0.00      -0.160
     25.0   -26.430       0.001000    10.124    0.00      -0.233
