  N levels =   24          CBMF=    15.987     SST=   12.03 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     9.151       4.786197     0.048    0.00       1.007
    950.0     5.049       4.614907     0.051    0.00       1.277
    900.0     1.626       3.427287     0.053    0.00       1.292
    850.0    -1.918       2.571371     0.056    0.00       1.398
    800.0    -5.223       1.704700     0.057    0.00       1.578
    750.0    -8.654       1.038105     0.059    0.00       1.611
    700.0   -12.334       0.596081     0.060    0.00       1.522
    650.0   -16.447       0.343534     0.061    0.00       1.355
    600.0   -21.131       0.201393     0.063    0.00       1.154
    550.0   -26.506       0.129346     0.066    0.00       0.911
    500.0   -32.638       0.094612     0.069    0.00       0.771
    450.0   -39.344       0.060755     0.073    0.00       0.747
    400.0   -46.658       0.032004     0.077    0.00       0.676
    350.0   -54.848       0.019661     0.085    0.00       0.504
    300.0   -64.045       0.013066     0.096    0.00       0.338
    250.0   -72.385       0.004545     0.117    0.00       0.015
    200.0   -69.966       0.001000     0.153    0.00       0.009
    150.0   -71.191       0.001000     0.202    0.00      -0.003
    100.0   -71.795       0.001000     0.405    0.00      -0.002
     80.0   -71.056       0.001000     0.755    0.00      -0.003
     60.0   -67.479       0.001000     2.042    0.00      -0.008
     40.0   -62.662       0.001000     5.238    0.00      -0.015
     30.0   -60.385       0.001000     8.440    0.00      -0.018
     25.0   -59.246       0.001000    10.124    0.00      -0.021
