 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 10.202                  5.223                  0.686              
   950.000                  6.091                  5.057                  0.860              
   900.000                  2.715                  3.848                  0.730              
   850.000                 -0.886                  3.000                  0.667              
   800.000                 -4.203                  1.970                  0.573              
   750.000                 -7.516                  1.135                  0.434              
   700.000                -11.178                  0.616                  0.319              
   650.000                -15.253                  0.314                  0.240              
   600.000                -19.823                  0.152                  0.198              
   550.000                -24.961                  0.074                  0.195              
   500.000                -30.756                  0.039                  0.242              
   450.000                -37.301                  0.024                  0.373              
   400.000                -44.683                  0.020                  0.625              
   350.000                -52.969                  0.017                  0.769              
   300.000                -62.330                  0.017                  0.955              
   250.000                -71.507                  0.005                  1.000              
   200.000                -68.873                  0.001                  0.135              
   150.000                -70.274                  0.001                  0.104              
   100.000                -71.074                  0.001                  0.080              
    80.000                -70.371                  0.001                  0.059              
    60.000                -66.687                  0.001                  0.028              
    40.000                -61.765                  0.001                  0.010              
    30.000                -59.360                  0.001                  0.005              
    25.000                -57.925                  0.001                  0.003              
