 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.617                  3.341                  0.625              
   950.000                  0.529                  3.167                  0.791              
   900.000                 -3.320                  2.359                  0.742              
   850.000                 -6.883                  1.632                  0.659              
   800.000                -10.489                  1.027                  0.540              
   750.000                -14.149                  0.511                  0.383              
   700.000                -18.013                  0.272                  0.268              
   650.000                -22.451                  0.126                  0.197              
   600.000                -27.234                  0.063                  0.162              
   550.000                -32.568                  0.033                  0.140              
   500.000                -38.564                  0.019                  0.167              
   450.000                -45.211                  0.019                  0.298              
   400.000                -52.569                  0.020                  0.532              
   350.000                -60.779                  0.017                  0.781              
   300.000                -69.714                  0.006                  1.000              
   250.000                -74.287                  0.003                  1.000              
   200.000                -73.100                  0.001                  0.190              
   150.000                -74.133                  0.001                  0.165              
   100.000                -73.182                  0.001                  0.098              
    80.000                -70.589                  0.001                  0.055              
    60.000                -64.139                  0.001                  0.017              
    40.000                -55.484                  0.001                  0.004              
    30.000                -48.993                  0.001                  0.001              
    25.000                -37.490                  0.001                  0.000              
