 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  5.478                  3.609                  0.657              
   950.000                  1.394                  3.432                  0.827              
   900.000                 -2.332                  2.613                  0.747              
   850.000                 -5.810                  1.801                  0.676              
   800.000                 -9.384                  1.167                  0.563              
   750.000                -13.094                  0.647                  0.421              
   700.000                -16.989                  0.317                  0.307              
   650.000                -21.334                  0.153                  0.234              
   600.000                -26.206                  0.079                  0.191              
   550.000                -31.667                  0.048                  0.178              
   500.000                -37.708                  0.033                  0.216              
   450.000                -44.298                  0.024                  0.375              
   400.000                -51.524                  0.016                  0.629              
   350.000                -59.593                  0.013                  0.716              
   300.000                -68.530                  0.007                  0.988              
   250.000                -74.074                  0.004                  1.006              
   200.000                -72.591                  0.001                  0.166              
   150.000                -73.575                  0.001                  0.136              
   100.000                -72.727                  0.001                  0.080              
    80.000                -70.213                  0.001                  0.047              
    60.000                -63.816                  0.001                  0.016              
    40.000                -55.235                  0.001                  0.004              
    30.000                -48.834                  0.001                  0.001              
    25.000                -37.530                  0.001                  0.000              
