 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  6.821                  4.035                  0.662              
   950.000                  2.728                  3.850                  0.833              
   900.000                 -0.990                  2.968                  0.738              
   850.000                 -4.501                  2.104                  0.686              
   800.000                 -7.939                  1.283                  0.573              
   750.000                -11.344                  0.693                  0.427              
   700.000                -15.145                  0.391                  0.319              
   650.000                -19.393                  0.241                  0.254              
   600.000                -24.165                  0.150                  0.225              
   550.000                -29.472                  0.084                  0.227              
   500.000                -35.414                  0.058                  0.285              
   450.000                -42.234                  0.113                  0.465              
   400.000                -49.754                  0.087                  0.711              
   350.000                -57.910                  0.020                  0.792              
   300.000                -66.816                  0.009                  1.027              
   250.000                -73.567                  0.004                  0.999              
   200.000                -71.582                  0.001                  0.165              
   150.000                -72.668                  0.001                  0.136              
   100.000                -72.070                  0.001                  0.091              
    80.000                -69.648                  0.001                  0.057              
    60.000                -63.290                  0.001                  0.021              
    40.000                -54.810                  0.001                  0.006              
    30.000                -48.557                  0.001                  0.002              
    25.000                -37.595                  0.001                  0.001              
