  N levels =   24          CBMF=    21.575     SST=    6.50 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.016       2.996870     0.048    0.00       0.855
    950.0    -1.082       2.837128     0.051    0.00       1.390
    900.0    -4.864       2.020391     0.053    0.00       1.424
    850.0    -8.416       1.351155     0.056    0.00       1.507
    800.0   -12.072       0.857293     0.057    0.00       1.607
    750.0   -15.867       0.465321     0.059    0.00       1.579
    700.0   -19.891       0.218380     0.060    0.00       1.473
    650.0   -24.292       0.109647     0.061    0.00       1.322
    600.0   -29.172       0.060516     0.063    0.00       1.131
    550.0   -34.574       0.024922     0.066    0.00       0.721
    500.0   -40.614       0.019206     0.069    0.00       0.552
    450.0   -47.281       0.016293     0.073    0.00       0.494
    400.0   -54.599       0.013957     0.077    0.00       0.363
    350.0   -62.688       0.013114     0.085    0.00       0.357
    300.0   -71.277       0.004489     0.096    0.00       0.065
    250.0   -74.951       0.003060     0.117    0.00       0.031
    200.0   -73.575       0.001000     0.153    0.00       0.003
    150.0   -74.130       0.001000     0.202    0.00       0.003
    100.0   -72.264       0.001000     0.405    0.00      -0.002
     80.0   -68.791       0.001000     0.755    0.00      -0.011
     60.0   -61.040       0.001000     2.042    0.00      -0.030
     40.0   -50.751       0.001000     5.238    0.00      -0.056
     30.0   -42.484       0.001000     8.440    0.00      -0.076
     25.0   -26.081       0.001000    10.124    0.00      -0.118
