 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  5.997                  3.769                  0.670              
   950.000                  1.906                  3.590                  0.842              
   900.000                 -1.875                  2.756                  0.746              
   850.000                 -5.432                  1.948                  0.681              
   800.000                 -8.940                  1.146                  0.572              
   750.000                -12.354                  0.562                  0.437              
   700.000                -16.226                  0.298                  0.326              
   650.000                -20.524                  0.175                  0.251              
   600.000                -25.335                  0.102                  0.206              
   550.000                -30.638                  0.040                  0.191              
   500.000                -36.549                  0.030                  0.230              
   450.000                -43.244                  0.052                  0.384              
   400.000                -50.673                  0.065                  0.607              
   350.000                -58.895                  0.019                  0.694              
   300.000                -67.805                  0.007                  0.968              
   250.000                -73.831                  0.004                  1.011              
   200.000                -72.028                  0.001                  0.172              
   150.000                -72.961                  0.001                  0.127              
   100.000                -72.205                  0.001                  0.075              
    80.000                -69.770                  0.001                  0.045              
    60.000                -63.464                  0.001                  0.016              
    40.000                -55.002                  0.001                  0.004              
    30.000                -48.692                  0.001                  0.002              
    25.000                -37.564                  0.001                  0.000              
