 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 17.595                  9.457                  0.773              
   950.000                 13.431                  9.228                  0.959              
   900.000                 10.988                  6.867                  0.792              
   850.000                  7.963                  5.421                  0.741              
   800.000                  4.902                  4.188                  0.675              
   750.000                  1.663                  3.162                  0.618              
   700.000                 -1.799                  2.241                  0.578              
   650.000                 -5.077                  1.441                  0.539              
   600.000                 -8.749                  0.892                  0.495              
   550.000                -13.050                  0.556                  0.462              
   500.000                -18.243                  0.378                  0.457              
   450.000                -24.511                  0.287                  0.466              
   400.000                -31.775                  0.199                  0.420              
   350.000                -40.018                  0.141                  0.386              
   300.000                -49.454                  0.063                  0.459              
   250.000                -60.353                  0.026                  0.731              
   200.000                -70.016                  0.004                  0.993              
   150.000                -68.674                  0.001                  0.457              
   100.000                -66.703                  0.001                  0.057              
    80.000                -63.755                  0.001                  0.036              
    60.000                -56.376                  0.001                  0.015              
    40.000                -46.717                  0.001                  0.005              
    30.000                -39.713                  0.001                  0.002              
    25.000                -26.729                  0.001                  0.001              
