 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.580                  3.341                  0.652              
   950.000                  0.495                  3.165                  0.822              
   900.000                 -3.313                  2.341                  0.743              
   850.000                 -6.823                  1.600                  0.675              
   800.000                -10.386                  1.027                  0.564              
   750.000                -14.084                  0.602                  0.418              
   700.000                -18.076                  0.315                  0.310              
   650.000                -22.421                  0.164                  0.244              
   600.000                -27.270                  0.098                  0.212              
   550.000                -32.628                  0.043                  0.209              
   500.000                -38.585                  0.027                  0.261              
   450.000                -45.323                  0.026                  0.432              
   400.000                -52.744                  0.022                  0.687              
   350.000                -60.889                  0.016                  0.824              
   300.000                -69.714                  0.006                  1.025              
   250.000                -74.182                  0.003                  1.000              
   200.000                -72.280                  0.001                  0.167              
   150.000                -72.875                  0.001                  0.134              
   100.000                -71.257                  0.001                  0.080              
    80.000                -67.953                  0.001                  0.045              
    60.000                -60.300                  0.001                  0.015              
    40.000                -50.189                  0.001                  0.004              
    30.000                -42.142                  0.001                  0.001              
    25.000                -26.165                  0.001                  0.000              
