  N levels =   24          CBMF=    21.514     SST=    6.49 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.007       2.994205     0.048    0.00       0.868
    950.0    -1.091       2.834727     0.051    0.00       1.405
    900.0    -4.873       2.012404     0.053    0.00       1.431
    850.0    -8.429       1.342445     0.056    0.00       1.510
    800.0   -12.082       0.842753     0.057    0.00       1.608
    750.0   -15.853       0.456439     0.059    0.00       1.586
    700.0   -19.866       0.242483     0.060    0.00       1.478
    650.0   -24.341       0.126940     0.061    0.00       1.326
    600.0   -29.234       0.060406     0.063    0.00       1.128
    550.0   -34.606       0.025414     0.066    0.00       0.727
    500.0   -40.644       0.019652     0.069    0.00       0.570
    450.0   -47.309       0.016664     0.073    0.00       0.512
    400.0   -54.623       0.014204     0.077    0.00       0.392
    350.0   -62.708       0.013404     0.085    0.00       0.368
    300.0   -71.293       0.004481     0.096    0.00       0.078
    250.0   -74.963       0.003054     0.117    0.00       0.028
    200.0   -73.587       0.001000     0.153    0.00       0.011
    150.0   -74.141       0.001000     0.202    0.00       0.002
    100.0   -72.273       0.001000     0.405    0.00      -0.001
     80.0   -68.798       0.001000     0.755    0.00      -0.007
     60.0   -61.047       0.001000     2.042    0.00      -0.020
     40.0   -50.756       0.001000     5.238    0.00      -0.037
     30.0   -42.487       0.001000     8.440    0.00      -0.050
     25.0   -26.080       0.001000    10.124    0.00      -0.080
