  N levels =   24          CBMF=    12.389     SST=   17.16 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    14.454       7.284678     0.048    0.00       1.174
    950.0    10.311       7.092819     0.051    0.00       1.241
    900.0     7.404       5.295412     0.053    0.00       1.221
    850.0     4.079       4.061119     0.056    0.00       1.198
    800.0     0.714       2.934417     0.057    0.00       1.303
    750.0    -2.737       2.006576     0.059    0.00       1.443
    700.0    -6.054       1.213723     0.060    0.00       1.544
    650.0    -9.705       0.695196     0.061    0.00       1.497
    600.0   -13.862       0.386680     0.063    0.00       1.344
    550.0   -18.671       0.213787     0.066    0.00       1.141
    500.0   -24.211       0.118761     0.069    0.00       0.962
    450.0   -30.530       0.067087     0.073    0.00       0.888
    400.0   -37.698       0.041739     0.077    0.00       0.849
    350.0   -45.861       0.028653     0.085    0.00       0.679
    300.0   -55.218       0.023170     0.096    0.00       0.564
    250.0   -65.934       0.011605     0.117    0.00       0.165
    200.0   -62.284       0.001009     0.153    0.00      -0.007
    150.0   -63.805       0.001000     0.202    0.00      -0.019
    100.0   -65.868       0.001000     0.405    0.00      -0.015
     80.0   -66.603       0.001000     0.755    0.00      -0.013
     60.0   -65.470       0.001000     2.042    0.00      -0.016
     40.0   -64.933       0.001000     5.238    0.00      -0.017
     30.0   -67.682       0.001000     8.440    0.00      -0.011
     25.0   -77.306       0.001000    10.124    0.00       0.010
