 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.113                  3.021                  0.657              
   950.000                 -0.985                  2.862                  0.829              
   900.000                 -4.755                  2.040                  0.740              
   850.000                 -8.297                  1.359                  0.660              
   800.000                -11.940                  0.863                  0.554              
   750.000                -15.749                  0.484                  0.423              
   700.000                -19.788                  0.227                  0.317              
   650.000                -24.176                  0.110                  0.248              
   600.000                -29.045                  0.062                  0.207              
   550.000                -34.444                  0.026                  0.177              
   500.000                -40.480                  0.019                  0.207              
   450.000                -47.148                  0.017                  0.317              
   400.000                -54.467                  0.014                  0.500              
   350.000                -62.561                  0.014                  0.803              
   300.000                -71.164                  0.005                  0.931              
   250.000                -74.892                  0.003                  0.998              
   200.000                -73.438                  0.001                  0.261              
   150.000                -73.961                  0.001                  0.130              
   100.000                -72.137                  0.001                  0.066              
    80.000                -68.698                  0.001                  0.035              
    60.000                -60.982                  0.001                  0.010              
    40.000                -50.711                  0.001                  0.002              
    30.000                -42.459                  0.001                  0.001              
    25.000                -26.087                  0.001                  0.000              
