  N levels =   24          CBMF=    21.375     SST=    7.17 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.924       3.160745     0.048    0.00       1.456
    950.0    -0.159       2.988168     0.051    0.00       1.353
    900.0    -4.012       2.183711     0.053    0.00       1.576
    850.0    -7.552       1.482605     0.056    0.00       1.557
    800.0   -11.154       0.939188     0.057    0.00       1.649
    750.0   -14.878       0.532781     0.059    0.00       1.649
    700.0   -18.897       0.280345     0.060    0.00       1.606
    650.0   -23.284       0.133683     0.061    0.00       1.522
    600.0   -28.148       0.085665     0.063    0.00       1.416
    550.0   -33.509       0.033551     0.066    0.00       1.278
    500.0   -39.488       0.021830     0.069    0.00       1.224
    450.0   -46.173       0.019659     0.073    0.00       1.267
    400.0   -53.526       0.016793     0.077    0.00       1.231
    350.0   -61.639       0.014947     0.085    0.00       1.201
    300.0   -70.414       0.005104     0.096    0.00       0.964
    250.0   -74.395       0.003337     0.117    0.00       0.834
    200.0   -72.476       0.001000     0.153    0.00       0.569
    150.0   -72.945       0.001000     0.202    0.00       0.400
    100.0   -71.258       0.001000     0.405    0.00       0.119
     80.0   -67.971       0.001000     0.755    0.00      -0.008
     60.0   -60.425       0.001000     2.042    0.00      -0.025
     40.0   -50.322       0.001000     5.238    0.00      -0.046
     30.0   -42.240       0.001000     8.440    0.00      -0.062
     25.0   -26.140       0.001000    10.124    0.00      -0.094
