 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 15.369                  7.825                  0.715              
   950.000                 11.221                  7.618                  0.894              
   900.000                  8.421                  5.623                  0.751              
   850.000                  5.173                  4.321                  0.701              
   800.000                  1.892                  3.225                  0.627              
   750.000                 -1.556                  2.228                  0.553              
   700.000                 -4.668                  1.359                  0.446              
   650.000                 -8.136                  0.813                  0.361              
   600.000                -12.132                  0.487                  0.308              
   550.000                -16.881                  0.306                  0.294              
   500.000                -22.515                  0.202                  0.322              
   450.000                -29.014                  0.131                  0.412              
   400.000                -36.325                  0.081                  0.587              
   350.000                -44.532                  0.046                  0.885              
   300.000                -53.908                  0.025                  1.103              
   250.000                -64.715                  0.014                  1.007              
   200.000                -65.692                  0.001                  0.201              
   150.000                -67.835                  0.001                  0.096              
   100.000                -69.271                  0.001                  0.074              
    80.000                -69.269                  0.001                  0.059              
    60.000                -67.344                  0.001                  0.036              
    40.000                -65.941                  0.001                  0.019              
    30.000                -68.143                  0.001                  0.017              
    25.000                -77.143                  0.001                  0.041              
