  N levels =   24          CBMF=    17.998     SST=   11.19 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     8.205       4.463738     0.048    0.00       1.295
    950.0     4.104       4.295624     0.051    0.00       1.523
    900.0     0.531       3.232646     0.053    0.00       1.477
    850.0    -3.162       2.475750     0.056    0.00       1.472
    800.0    -6.576       1.520077     0.057    0.00       1.571
    750.0    -9.889       0.775692     0.059    0.00       1.598
    700.0   -13.587       0.382664     0.060    0.00       1.534
    650.0   -17.678       0.187711     0.061    0.00       1.401
    600.0   -22.253       0.104777     0.063    0.00       1.215
    550.0   -27.460       0.064283     0.066    0.00       1.019
    500.0   -33.403       0.049371     0.069    0.00       0.924
    450.0   -40.171       0.106905     0.073    0.00       0.956
    400.0   -47.754       0.112134     0.077    0.00       0.905
    350.0   -56.037       0.024644     0.085    0.00       0.737
    300.0   -65.117       0.011042     0.096    0.00       0.552
    250.0   -72.838       0.004242     0.117    0.00       0.217
    200.0   -70.258       0.001000     0.153    0.00       0.066
    150.0   -71.358       0.001000     0.202    0.00      -0.006
    100.0   -70.945       0.001000     0.405    0.00      -0.015
     80.0   -68.667       0.001000     0.755    0.00      -0.030
     60.0   -62.449       0.001000     2.042    0.00      -0.071
     40.0   -54.167       0.001000     5.238    0.00      -0.127
     30.0   -48.166       0.001000     8.440    0.00      -0.166
     25.0   -37.694       0.001000    10.124    0.00      -0.236
