 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  8.205                  4.464                  0.691              
   950.000                  4.104                  4.296                  0.866              
   900.000                  0.531                  3.233                  0.735              
   850.000                 -3.162                  2.476                  0.683              
   800.000                 -6.576                  1.520                  0.586              
   750.000                 -9.889                  0.776                  0.460              
   700.000                -13.587                  0.383                  0.353              
   650.000                -17.678                  0.188                  0.274              
   600.000                -22.253                  0.105                  0.227              
   550.000                -27.460                  0.064                  0.216              
   500.000                -33.403                  0.049                  0.257              
   450.000                -40.171                  0.107                  0.396              
   400.000                -47.754                  0.112                  0.591              
   350.000                -56.037                  0.025                  0.733              
   300.000                -65.117                  0.011                  0.992              
   250.000                -72.838                  0.004                  1.013              
   200.000                -70.258                  0.001                  0.166              
   150.000                -71.358                  0.001                  0.136              
   100.000                -70.945                  0.001                  0.078              
    80.000                -68.667                  0.001                  0.050              
    60.000                -62.449                  0.001                  0.019              
    40.000                -54.167                  0.001                  0.005              
    30.000                -48.166                  0.001                  0.002              
    25.000                -37.694                  0.001                  0.001              
