 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 11.715                  5.991                  0.732              
   950.000                  7.595                  5.789                  0.914              
   900.000                  4.473                  4.174                  0.752              
   850.000                  1.059                  3.112                  0.691              
   800.000                 -2.323                  2.166                  0.617              
   750.000                 -5.372                  1.282                  0.530              
   700.000                 -8.805                  0.742                  0.448              
   650.000                -12.675                  0.428                  0.377              
   600.000                -17.153                  0.266                  0.316              
   550.000                -22.363                  0.192                  0.290              
   500.000                -28.346                  0.164                  0.320              
   450.000                -35.055                  0.161                  0.410              
   400.000                -42.481                  0.093                  0.514              
   350.000                -50.760                  0.052                  0.673              
   300.000                -60.057                  0.022                  0.793              
   250.000                -70.095                  0.006                  1.094              
   200.000                -69.019                  0.001                  0.418              
   150.000                -69.545                  0.001                  0.136              
   100.000                -68.663                  0.001                  0.067              
    80.000                -65.896                  0.001                  0.044              
    60.000                -58.276                  0.001                  0.017              
    40.000                -48.265                  0.001                  0.005              
    30.000                -40.760                  0.001                  0.002              
    25.000                -26.472                  0.001                  0.001              
