  N levels =   24          CBMF=    21.536     SST=    6.48 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.004       2.993465     0.048    0.00       0.959
    950.0    -1.094       2.833848     0.051    0.00       1.448
    900.0    -4.874       2.016772     0.053    0.00       1.463
    850.0    -8.425       1.347495     0.056    0.00       1.518
    800.0   -12.083       0.854807     0.057    0.00       1.606
    750.0   -15.885       0.459248     0.059    0.00       1.590
    700.0   -19.895       0.213302     0.060    0.00       1.495
    650.0   -24.293       0.112755     0.061    0.00       1.353
    600.0   -29.192       0.063048     0.063    0.00       1.161
    550.0   -34.599       0.025255     0.066    0.00       0.787
    500.0   -40.638       0.019569     0.069    0.00       0.640
    450.0   -47.305       0.016618     0.073    0.00       0.597
    400.0   -54.621       0.014194     0.077    0.00       0.487
    350.0   -62.708       0.013413     0.085    0.00       0.450
    300.0   -71.293       0.004478     0.096    0.00       0.161
    250.0   -74.963       0.003054     0.117    0.00       0.075
    200.0   -73.588       0.001000     0.153    0.00       0.025
    150.0   -74.141       0.001000     0.202    0.00       0.009
    100.0   -72.273       0.001000     0.405    0.00      -0.001
     80.0   -68.798       0.001000     0.755    0.00      -0.006
     60.0   -61.047       0.001000     2.042    0.00      -0.017
     40.0   -50.756       0.001000     5.238    0.00      -0.031
     30.0   -42.487       0.001000     8.440    0.00      -0.043
     25.0   -26.080       0.001000    10.124    0.00      -0.068
