  N levels =   24          CBMF=    21.277     SST=    7.24 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.021       3.189157     0.048    0.00       1.016
    950.0    -0.062       3.017795     0.051    0.00       1.396
    900.0    -3.913       2.218518     0.053    0.00       1.419
    850.0    -7.476       1.523524     0.056    0.00       1.503
    800.0   -11.103       0.965708     0.057    0.00       1.621
    750.0   -14.816       0.494435     0.059    0.00       1.580
    700.0   -18.735       0.267834     0.060    0.00       1.462
    650.0   -23.196       0.130408     0.061    0.00       1.297
    600.0   -28.032       0.061585     0.063    0.00       1.103
    550.0   -33.376       0.028008     0.066    0.00       0.838
    500.0   -39.384       0.020804     0.069    0.00       0.687
    450.0   -46.024       0.018625     0.073    0.00       0.665
    400.0   -53.329       0.016548     0.077    0.00       0.509
    350.0   -61.463       0.015469     0.085    0.00       0.451
    300.0   -70.329       0.005168     0.096    0.00       0.174
    250.0   -74.452       0.003308     0.117    0.00       0.071
    200.0   -72.773       0.001000     0.153    0.00       0.018
    150.0   -73.376       0.001000     0.202    0.00       0.001
    100.0   -71.704       0.001000     0.405    0.00      -0.007
     80.0   -68.316       0.001000     0.755    0.00      -0.024
     60.0   -60.627       0.001000     2.042    0.00      -0.063
     40.0   -50.433       0.001000     5.238    0.00      -0.114
     30.0   -42.279       0.001000     8.440    0.00      -0.154
     25.0   -26.131       0.001000    10.124    0.00      -0.235
