  N levels =   24          CBMF=    11.393     SST=   27.93 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    25.322      15.226138     0.048    0.00       1.972
    950.0    21.051      15.080707     0.051    0.00       1.750
    900.0    19.252      12.012143     0.053    0.00       1.856
    850.0    16.506      10.271446     0.056    0.00       1.592
    800.0    13.904       8.539989     0.057    0.00       1.498
    750.0    11.186       6.861096     0.059    0.00       1.382
    700.0     8.363       5.523203     0.060    0.00       1.336
    650.0     5.080       4.470454     0.061    0.00       1.325
    600.0     1.350       3.617712     0.063    0.00       1.391
    550.0    -2.951       2.770506     0.066    0.00       1.443
    500.0    -7.123       1.971163     0.069    0.00       1.633
    450.0   -12.161       1.429334     0.073    0.00       1.932
    400.0   -18.057       0.714143     0.077    0.00       1.958
    350.0   -25.199       0.324461     0.085    0.00       1.782
    300.0   -33.940       0.151372     0.096    0.00       1.465
    250.0   -44.585       0.070411     0.117    0.00       1.097
    200.0   -57.823       0.045141     0.153    0.00       0.865
    150.0   -71.387       0.008826     0.202    0.00       0.131
    100.0   -67.843       0.001000     0.405    0.00      -0.027
     80.0   -66.093       0.001000     0.755    0.00      -0.036
     60.0   -63.146       0.001000     2.042    0.00      -0.050
     40.0   -59.154       0.001000     5.238    0.00      -0.070
     30.0   -57.824       0.001000     8.440    0.00      -0.077
     25.0   -58.765       0.001000    10.124    0.00      -0.070
