 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  6.849                  4.079                  0.685              
   950.000                  2.764                  3.895                  0.860              
   900.000                 -0.823                  3.044                  0.739              
   850.000                 -4.205                  2.125                  0.684              
   800.000                 -7.693                  1.411                  0.586              
   750.000                -11.333                  0.837                  0.459              
   700.000                -15.175                  0.448                  0.354              
   650.000                -19.476                  0.237                  0.280              
   600.000                -24.348                  0.131                  0.236              
   550.000                -29.818                  0.080                  0.228              
   500.000                -35.844                  0.051                  0.275              
   450.000                -42.398                  0.032                  0.428              
   400.000                -49.614                  0.020                  0.622              
   350.000                -57.722                  0.015                  0.767              
   300.000                -66.734                  0.009                  1.006              
   250.000                -73.404                  0.004                  1.014              
   200.000                -70.575                  0.001                  0.157              
   150.000                -71.289                  0.001                  0.136              
   100.000                -70.069                  0.001                  0.073              
    80.000                -66.904                  0.001                  0.043              
    60.000                -59.366                  0.001                  0.015              
    40.000                -49.412                  0.001                  0.004              
    30.000                -41.633                  0.001                  0.002              
    25.000                -26.290                  0.001                  0.000              
