  N levels =   24          CBMF=    17.884     SST=   10.98 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     7.995       4.368735     0.048    0.00       1.118
    950.0     3.895       4.205210     0.051    0.00       1.391
    900.0     0.313       3.160918     0.053    0.00       1.376
    850.0    -3.374       2.405826     0.056    0.00       1.436
    800.0    -6.813       1.476607     0.057    0.00       1.579
    750.0   -10.184       0.747945     0.059    0.00       1.601
    700.0   -13.938       0.362596     0.060    0.00       1.510
    650.0   -18.101       0.186934     0.061    0.00       1.343
    600.0   -22.728       0.092402     0.063    0.00       1.136
    550.0   -27.949       0.049089     0.066    0.00       0.924
    500.0   -33.837       0.026710     0.069    0.00       0.823
    450.0   -40.475       0.028368     0.073    0.00       0.837
    400.0   -47.901       0.052778     0.077    0.00       0.780
    350.0   -56.233       0.023926     0.085    0.00       0.593
    300.0   -65.369       0.010654     0.096    0.00       0.421
    250.0   -73.053       0.004097     0.117    0.00       0.097
    200.0   -70.744       0.001000     0.153    0.00       0.038
    150.0   -71.947       0.001000     0.202    0.00      -0.006
    100.0   -72.061       0.001000     0.405    0.00      -0.005
     80.0   -70.535       0.001000     0.755    0.00      -0.013
     60.0   -65.549       0.001000     2.042    0.00      -0.038
     40.0   -58.809       0.001000     5.238    0.00      -0.071
     30.0   -54.443       0.001000     8.440    0.00      -0.094
     25.0   -48.246       0.001000    10.124    0.00      -0.125
