 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  9.809                  5.025                  0.662              
   950.000                  5.697                  4.854                  0.832              
   900.000                  2.192                  3.710                  0.738              
   850.000                 -1.486                  2.884                  0.700              
   800.000                 -4.853                  1.820                  0.575              
   750.000                 -8.162                  1.032                  0.416              
   700.000                -11.748                  0.543                  0.295              
   650.000                -15.655                  0.270                  0.216              
   600.000                -20.074                  0.150                  0.173              
   550.000                -25.188                  0.120                  0.158              
   500.000                -31.123                  0.085                  0.186              
   450.000                -37.983                  0.158                  0.315              
   400.000                -45.641                  0.138                  0.561              
   350.000                -53.981                  0.033                  0.630              
   300.000                -63.182                  0.014                  0.984              
   250.000                -71.869                  0.005                  1.000              
   200.000                -69.269                  0.001                  0.111              
   150.000                -70.511                  0.001                  0.097              
   100.000                -71.292                  0.001                  0.073              
    80.000                -70.783                  0.001                  0.055              
    60.000                -67.613                  0.001                  0.026              
    40.000                -63.418                  0.001                  0.010              
    30.000                -61.801                  0.001                  0.006              
    25.000                -62.132                  0.001                  0.005              
