 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 10.432                  5.292                  0.687              
   950.000                  6.318                  5.114                  0.861              
   900.000                  2.901                  3.884                  0.729              
   850.000                 -0.712                  3.016                  0.665              
   800.000                 -4.009                  1.945                  0.574              
   750.000                 -7.273                  1.153                  0.436              
   700.000                -10.820                  0.656                  0.322              
   650.000                -14.706                  0.358                  0.242              
   600.000                -19.132                  0.219                  0.200              
   550.000                -24.274                  0.150                  0.196              
   500.000                -30.303                  0.149                  0.242              
   450.000                -37.235                  0.134                  0.371              
   400.000                -44.767                  0.084                  0.628              
   350.000                -53.009                  0.033                  0.771              
   300.000                -62.270                  0.016                  0.947              
   250.000                -71.252                  0.005                  1.000              
   200.000                -68.605                  0.001                  0.132              
   150.000                -70.026                  0.001                  0.101              
   100.000                -70.899                  0.001                  0.078              
    80.000                -70.304                  0.001                  0.059              
    60.000                -66.814                  0.001                  0.028              
    40.000                -62.177                  0.001                  0.011              
    30.000                -60.075                  0.001                  0.006              
    25.000                -59.324                  0.001                  0.004              
