 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 15.327                  7.934                  0.743              
   950.000                 11.181                  7.716                  0.926              
   900.000                  8.429                  5.694                  0.759              
   850.000                  5.194                  4.423                  0.701              
   800.000                  1.947                  3.263                  0.634              
   750.000                 -1.362                  2.279                  0.565              
   700.000                 -4.524                  1.429                  0.493              
   650.000                 -7.991                  0.848                  0.416              
   600.000                -11.947                  0.492                  0.348              
   550.000                -16.592                  0.296                  0.313              
   500.000                -22.116                  0.213                  0.328              
   450.000                -28.660                  0.209                  0.414              
   400.000                -36.198                  0.173                  0.545              
   350.000                -44.454                  0.064                  0.731              
   300.000                -53.869                  0.037                  1.003              
   250.000                -64.654                  0.014                  1.072              
   200.000                -69.196                  0.002                  0.371              
   150.000                -70.486                  0.001                  0.186              
   100.000                -71.154                  0.001                  0.087              
    80.000                -69.764                  0.001                  0.064              
    60.000                -63.817                  0.001                  0.030              
    40.000                -55.072                  0.001                  0.010              
    30.000                -48.516                  0.001                  0.005              
    25.000                -37.698                  0.001                  0.002              
