 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 11.780                  5.903                  0.677              
   950.000                  7.658                  5.710                  0.850              
   900.000                  4.442                  4.185                  0.723              
   850.000                  0.966                  3.087                  0.650              
   800.000                 -2.481                  2.113                  0.557              
   750.000                 -5.572                  1.191                  0.396              
   700.000                 -8.992                  0.640                  0.274              
   650.000                -12.814                  0.333                  0.191              
   600.000                -17.219                  0.183                  0.147              
   550.000                -22.357                  0.119                  0.141              
   500.000                -28.301                  0.099                  0.183              
   450.000                -35.040                  0.094                  0.306              
   400.000                -42.530                  0.092                  0.601              
   350.000                -50.847                  0.058                  0.875              
   300.000                -60.155                  0.022                  0.951              
   250.000                -69.972                  0.007                  1.000              
   200.000                -66.548                  0.001                  0.080              
   150.000                -67.786                  0.001                  0.068              
   100.000                -69.030                  0.001                  0.055              
    80.000                -69.091                  0.001                  0.044              
    60.000                -67.015                  0.001                  0.024              
    40.000                -64.711                  0.001                  0.012              
    30.000                -65.233                  0.001                  0.009              
    25.000                -70.159                  0.001                  0.016              
